"Node.A","Node.B"
"CD34","RAB5B"
"CD34","RAB5C"
"CD34","SPTAN1"
"CD34","UBA1"
"CD34","WIPF2"
"CD34","ZYX"
"CD4","CD6"
"CD4","CEBPA"
"CD4","CISH"
"CD4","CSF1R"
"CD4","CTSD"
"CD4","CYTH4"
"CD4","DAPK1"
"CD4","DBF4"
"CD4","DGKZ"
"CD4","FLNA"
"CD4","GNAI2"
"CD4","GSN"
"CD4","HERC1"
"CD4","HLA-A"
"CD4","HLA-B"
"CD4","HLA-C"
"CD4","HLA-F"
"CD4","HLA-G"
"CD4","ICAM1"
"CD4","IGF2R"
"CD4","IL17RA"
"CD4","IL2RG"
"CD4","ITGAL"
"CD4","ITGB2"
"CD4","JAK3"
"CD4","LAMP1"
"CD4","M6PR"
"CD4","MAP3K11"
"CD4","MAX"
"CD4","MCL1"
"CD4","MKNK1"
"CD4","MSN"
"CD4","MTMR3"
"CD4","MYH9"
"CD4","NCSTN"
"CD4","P2RY13"
"CD4","PI4K2A"
"CD4","PIP5K1C"
"CD4","PLEKHO2"
"CD4","POLR1D"
"CD4","PXN"
"CD4","RAB7A"
"CD4","RELA"
"CD4","RPA3"
"CD4","RPS6KA4"
"CD4","SELPLG"
"CD4","SH2D2A"
"CD4","SPI1"
"CD4","SSBP1"
"CD4","SSH1"
"CD4","STAT5A"
"CD4","TGFB1"
"CD4","TNFRSF1A"
"CD4","TWISTNB"
"CD4","ZAP70"
"CD4","ZYX"
"CD40","E2F4"
"CD40","EGLN2"
"CD40","EIF6"
"CD40","FOLR1"
"CD40","IFNGR2"
"CD40","NCKAP1L"
"CD40","NFKB2"
"CD40","PPP2R5E"
"CD40","RELB"
"CD40","RELT"
"CD40","SNX1"
"CD40","SPI1"
"CD40","TRAF1"
"CD40LG","LPAR6"
"CD44","SOCS3"
"CD44","STAT3"
"CD44","TNFRSF1B"
"CD47","TUBB"
"CD47","UBE2I"
"CD47","UBE2W"
"CD58","CHD8"
"CD58","CHMP2B"
"CD58","CTBP1"
"CD58","GUCY1B3"
"CD58","HGS"
"CD58","HSP90AB1"
"CD58","IL15"
"CD58","IL18"
"CD58","LY96"
"CD58","NAT10"
"CD58","NCK1"
"CD58","ORAI2"
"CD58","PIP4K2B"
"CD58","POLR2K"
"CD58","PRKACA"
"CD58","RAP1B"
"CD58","STAT6"
"CD58","STK11"
"CD58","SYMPK"
"CD58","TLR4"
"CD58","TUBB"
"CD58","UBA1"
"CD58","UBE2W"
"CD6","CISH"
"CD6","CTLA4"
"CD6","CXCR3"
"CD6","CXCR6"
"CD6","CYTH4"
"CD6","DUSP16"
"CD6","FGD3"
"CD6","FYN"
"CD6","GABBR1"
"CD6","HLA-E"
"CD6","HLA-F"
"CD6","ICOS"
"CD6","IKBKB"
"CD6","IL17RA"
"CD6","IL27RA"
"CD6","ITGAL"
"CD6","LAT"
"CD6","LDLRAP1"
"CD6","P2RY13"
"CD6","PRKCH"
"CD6","PRKCQ"
"CD6","SELPLG"
"CD6","SH2D2A"
"CD6","STAT1"
"CD6","STAT4"
"CD6","TCF7"
"CD6","TIAM1"
"CD6","TNFRSF14"
"CD6","TNFRSF18"
"CD6","TNFRSF25"
"CD6","TNFRSF4"
"CD6","WARS"
"CD6","ZAP70"
"CD70","TNFSF9"
"CD86","TLR4"
"CD8A","CD8B"
"CD8A","CLEC7A"
"CD8A","CTSW"
"CD8A","CXCR6"
"CD8A","FASLG"
"CD8A","GZMA"
"CD8A","IFNG"
"CD8A","INPP4B"
"CD8A","PRF1"
"CD8A","PRKCH"
"CD8A","PRKCQ"
"CD8A","TNFSF13B"
"CD8A","XCL1"
"CD8B","GZMA"
"CD8B","LAT"
"CD8B","PRF1"
"CD99","COL6A1"
"CD99","COL6A2"
"CD99","GSN"
"CDC20","CDC25A"
"CDC20","CDC25C"
"CDC20","CDC6"
"CDC20","HMMR"
"CDC20","PLK1"
"CDC20","PTTG1"
"CDC20","RAD51"
"CDC20","RAD54L"
"CDC20","RRM2"
"CDC20","UBE2S"
"CDC25A","CDC6"
"CDC25A","MCM2"
"CDC25A","MCM7"
"CDC25A","RAD54L"
"CDC25A","UBE2S"
"CDC25B","CDC34"
"CDC25B","CHD8"
"CDC25B","CHMP2B"
"CDC25B","DGKZ"
"CDC25B","DNM2"
"CDC25B","EGLN2"
"CDC25B","EPOR"
"CDC25B","FOLR1"
"CDC25B","FZR1"
"CDC25B","GBF1"
"CDC25B","HGS"
"CDC25B","IL2RG"
"CDC25B","IL7"
"CDC25B","IMPA1"
"CDC25B","INPPL1"
"CDC25B","ITGAL"
"CDC25B","ITPR3"
"CDC25B","JAK3"
"CDC25B","JMJD7-PLA2G4B"
"CDC25B","MAP2K3"
"CDC25B","MAP2K7"
"CDC25B","MAP3K11"
"CDC25B","NCKAP1L"
"CDC25B","NXF1"
"CDC25B","PI4KA"
"CDC25B","PIP4K2B"
"CDC25B","PIP5K1C"
"CDC25B","POLR2A"
"CDC25B","POLR2K"
"CDC25B","PRKACA"
"CDC25B","PSD4"
"CDC25B","SPTAN1"
"CDC25B","STAT2"
"CDC25B","STK36"
"CDC25B","STK4"
"CDC25B","SYMPK"
"CDC25B","SYVN1"
"CDC25B","TAOK2"
"CDC25B","TPM3"
"CDC25B","TUBB3"
"CDC25B","TYK2"
"CDC25B","UBE2Q2"
"CDC25B","WAS"
"CDC25B","ZMAT3"
"CDC25C","CDC6"
"CDC25C","CKS1B"
"CDC25C","DIAPH3"
"CDC25C","HMMR"
"CDC25C","PLK1"
"CDC25C","PTTG1"
"CDC25C","RAD51"
"CDC25C","RAD54L"
"CDC25C","RRM2"
"CDC25C","STMN1"
"CDC25C","UBE2S"
"CDC26","POP4"
"CDC27","CDC42"
"CDC34","CDK2"
"CDC34","CHD8"
"CDC34","CHMP2B"
"CDC34","CLTB"
"CDC34","CSNK1G2"
"CDC34","CSNK1G3"
"CDC34","CTSZ"
"CDC34","CUL7"
"CDC34","CYBA"
"CDC34","DARS"
"CDC34","DIABLO"
"CDC34","E2F4"
"CDC34","EGLN2"
"CDC34","EIF6"
"CDC34","ELK1"
"CDC34","EPN1"
"CDC34","EPOR"
"CDC34","EXOC3"
"CDC34","FARSA"
"CDC34","FLNA"
"CDC34","FOLR1"
"CDC34","FZR1"
"CDC34","GBF1"
"CDC34","HRAS"
"CDC34","IFNGR2"
"CDC34","IL7"
"CDC34","IMPA1"
"CDC34","INPPL1"
"CDC34","IQGAP3"
"CDC34","M6PR"
"CDC34","MAP2K2"
"CDC34","MAP2K3"
"CDC34","MAP2K7"
"CDC34","MAPK12"
"CDC34","MPHOSPH10"
"CDC34","MVK"
"CDC34","NCK1"
"CDC34","NLGN2"
"CDC34","NOS1"
"CDC34","PAX8"
"CDC34","PFN1"
"CDC34","PI4KB"
"CDC34","PIK3R1"
"CDC34","PKMYT1"
"CDC34","POLR2E"
"CDC34","POLR2K"
"CDC34","PPP2R1A"
"CDC34","PPP2R1B"
"CDC34","PPP2R5D"
"CDC34","PPP2R5E"
"CDC34","PRKACA"
"CDC34","PSENEN"
"CDC34","RAB11FIP3"
"CDC34","RAP1B"
"CDC34","SAE1"
"CDC34","SARS2"
"CDC34","SEC61A2"
"CDC34","SH3GLB2"
"CDC34","SHFM1"
"CDC34","SHROOM1"
"CDC34","SNX12"
"CDC34","SPG21"
"CDC34","STK11"
"CDC34","STK4"
"CDC34","STRADA"
"CDC34","SYMPK"
"CDC34","SYVN1"
"CDC34","TUBB3"
"CDC34","UBA1"
"CDC34","UBE2D4"
"CDC34","UBE2Z"
"CDC34","WNT6"
"CDC34","YWHAH"
"CDC34","ZMAT3"
"CDC42","CHD8"
"CDC42","CSNK1D"
"CDC42","CTBP1"
"CDC42","CUL7"
"CDC42","DVL3"
"CDC42","E2F4"
"CDC42","FOLR1"
"CDC42","GIT2"
"CDC42","GUCY1B3"
"CDC42","HCLS1"
"CDC42","HGS"
"CDC42","HSP90AB1"
"CDC42","INPP5D"
"CDC42","INPPL1"
"CDC42","IP6K2"
"CDC42","ITPR3"
"CDC42","MAPK8IP3"
"CDC42","MDN1"
"CDC42","NCKAP1L"
"CDC42","NXF1"
"CDC42","PI4KA"
"CDC42","PIP4K2B"
"CDC42","RAPGEF1"
"CDC42","STAT6"
"CDC42","STK36"
"CDC42","STX12"
"CDC42","SYMPK"
"CDC42","SYVN1"
"CDC42","TCEB1"
"CDC42","TSC2"
"CDC42","TUBA1A"
"CDC42","TYK2"
"CDC42","UBE2I"
"CDC42","VPS37A"
"CDC42","WIPF2"
"CDC42","YWHAH"
"CDC42","ZFYVE27"
"CDC6","CDK4"
"CDC6","CHEK1"
"CDC6","DIAPH3"
"CDC6","MAP3K2"
"CDC6","MCM2"
"CDC6","MCM4"
"CDC6","MCM6"
"CDC6","PARP2"
"CDC6","PLK1"
"CDC6","POLD3"
"CDC6","POLR2F"
"CDC6","POLR2H"
"CDC6","POLR3K"
"CDC6","PRKCH"
"CDC6","PXMP2"
"CDC6","RAD51"
"CDC6","RAD51C"
"CDC6","RAD54L"
"CDC6","RAN"
"CDC6","RRM2"
"CDC6","RUVBL1"
"CDC6","STMN1"
"CDC6","UBE2S"
"CDC7","MCM4"
"CDC7","MCM6"
"CDH5","COL4A1"
"CDH5","COL4A2"
"CDH5","EDNRA"
"CDH5","EPAS1"
"CDH5","KDR"
"CDH5","LAMB1"
"CDIPT","LAMP1"
"CDK2","CDK4"
"CDK2","CTSO"
"CDK2","CTSZ"
"CDK2","DIABLO"
"CDK2","DIAPH2"
"CDK2","E2F1"
"CDK2","E2F4"
"CDK2","EDNRB"
"CDK2","EIF6"
"CDK2","ESPL1"
"CDK2","FARSA"
"CDK2","FOLR1"
"CDK2","FZR1"
"CDK2","GTSE1"
"CDK2","GUCY1A3"
"CDK2","IL15"
"CDK2","INPPL1"
"CDK2","IQGAP3"
"CDK2","MAPK12"
"CDK2","MCM3"
"CDK2","MCM4"
"CDK2","MCM6"
"CDK2","MCM7"
"CDK2","MPHOSPH10"
"CDK2","MVK"
"CDK2","PARP1"
"CDK2","PFN1"
"CDK2","PIK3R1"
"CDK2","PKMYT1"
"CDK2","PLK1"
"CDK2","PPP1CA"
"CDK2","PPP2R1A"
"CDK2","PPP2R1B"
"CDK2","PPP2R5E"
"CDK2","PPP5C"
"CDK2","PSENEN"
"CDK2","RPA2"
"CDK2","SAE1"
"CDK2","SEC61A2"
"CDK2","SH3GLB2"
"CDK2","SHFM1"
"CDK2","SLC25A17"
"CDK2","SLC25A5"
"CDK2","TUBA1B"
"CDK2","UBE2I"
"CDK2","VHL"
"CDK2","WNT6"
"CDK2","WWP1"
"CDK2","XRCC3"
"CDK2","YWHAH"
"CDK2","ZFYVE27"
"CDK4","DKC1"
"CDK4","E2F1"
"CDK4","EIF6"
"CDK4","ESPL1"
"CDK4","FARSA"
"CDK4","FARSB"
"CDK4","FBL"
"CDK4","LPAR6"
"CDK4","MAP3K2"
"CDK4","MCM2"
"CDK4","MCM3"
"CDK4","MCM4"
"CDK4","MCM7"
"CDK4","MLST8"
"CDK4","PARP2"
"CDK4","PIK3R1"
"CDK4","PKMYT1"
"CDK4","PLK1"
"CDK4","POLD2"
"CDK4","POLR2E"
"CDK4","PPP1CA"
"CDK4","PPP5C"
"CDK4","PTPN13"
"CDK4","RAD54L"
"CDK4","RAN"
"CDK4","RBL2"
"CDK4","SAE1"
"CDK4","SLC25A5"
"CDK4","TUBA1B"
"CDK4","UBE2M"
"CDK4","UBE2S"
"CDK4","WWP1"
"CDKN1B","DKC1"
"CDKN1B","F2R"
"CDKN1B","FARSA"
"CDKN1B","IL15"
"CDKN1B","INPP4B"
"CDKN1B","LPAR6"
"CDKN1B","NAT10"
"CDKN1B","PEX12"
"CDKN1B","PIK3R1"
"CDKN1B","PKMYT1"
"CDKN1B","POLD2"
"CDKN1B","POLR3H"
"CDKN1B","PPP1R12A"
"CDKN1B","RBL2"
"CDKN1B","SOS2"
"CDKN1B","SPG20"
"CDKN1C","CXCL12"
"CDKN2B","ITGAV"
"CDKN2B","PDGFC"
"CDKN2B","TJP1"
"CEBPA","CSF1R"
"CEBPA","CTSD"
"CEBPA","DAPK1"
"CEBPA","GABBR1"
"CEBPA","GSN"
"CEBPA","IL13RA1"
"CEBPA","ITGAX"
"CEBPA","ITGB2"
"CEBPA","MMP9"
"CER1","CTSZ"
"CER1","E2F4"
"CER1","FOLR1"
"CFL1","SH3GL1"
"CFL1","SPTAN1"
"CFL2","HCLS1"
"CFL2","HSP90AB1"
"CFL2","INPP5D"
"CFL2","NCKAP1L"
"CFL2","PLN"
"CFL2","RAB23"
"CFL2","RAPGEF1"
"CFL2","TUBB"
"CFL2","UBE2I"
"CHD8","CHMP2B"
"CHD8","CLTB"
"CHD8","CRK"
"CHD8","CSNK1G3"
"CHD8","CTBP1"
"CHD8","CTNNB1"
"CHD8","CUL7"
"CHD8","CYCS"
"CHD8","CYTH1"
"CHD8","DDB1"
"CHD8","DGKZ"
"CHD8","DNM2"
"CHD8","DYNC1H1"
"CHD8","E2F4"
"CHD8","EDNRB"
"CHD8","EGLN2"
"CHD8","ELK1"
"CHD8","EPN1"
"CHD8","FOLR1"
"CHD8","FZR1"
"CHD8","GBF1"
"CHD8","GIT2"
"CHD8","GNG11"
"CHD8","GRB2"
"CHD8","GUCY1B3"
"CHD8","HACL1"
"CHD8","HCLS1"
"CHD8","HTR2B"
"CHD8","IKBKG"
"CHD8","IL18"
"CHD8","IL7"
"CHD8","IMPA1"
"CHD8","INPP5B"
"CHD8","INPP5D"
"CHD8","INPPL1"
"CHD8","ITPR3"
"CHD8","JAK1"
"CHD8","LTB4R"
"CHD8","MAP2K1"
"CHD8","MAP2K2"
"CHD8","MAP2K3"
"CHD8","MAP4K1"
"CHD8","MAPK8IP3"
"CHD8","MAPKAPK2"
"CHD8","MDN1"
"CHD8","MTMR3"
"CHD8","MVK"
"CHD8","MYL12A"
"CHD8","NAT10"
"CHD8","NCK1"
"CHD8","NCKAP1L"
"CHD8","NFKB2"
"CHD8","NOL6"
"CHD8","NOP58"
"CHD8","PEX12"
"CHD8","PFN1"
"CHD8","PIK3CD"
"CHD8","PIP4K2B"
"CHD8","PIP5K1C"
"CHD8","POLR2A"
"CHD8","POLR2K"
"CHD8","POP4"
"CHD8","PPM1D"
"CHD8","PPP1R12C"
"CHD8","PPP2R5D"
"CHD8","PRKACA"
"CHD8","PSD4"
"CHD8","PTK2B"
"CHD8","PWP2"
"CHD8","RAB11FIP3"
"CHD8","RAB23"
"CHD8","RAB5B"
"CHD8","RAF1"
"CHD8","RCHY1"
"CHD8","RELB"
"CHD8","RELT"
"CHD8","RHEB"
"CHD8","RPS6KA4"
"CHD8","SBDS"
"CHD8","SH3GLB2"
"CHD8","SHROOM1"
"CHD8","SNX1"
"CHD8","SOCS5"
"CHD8","SOCS6"
"CHD8","SPI1"
"CHD8","SPTAN1"
"CHD8","SRF"
"CHD8","STAM2"
"CHD8","STAT6"
"CHD8","STK11"
"CHD8","STK4"
"CHD8","STRADA"
"CHD8","SYMPK"
"CHD8","SYVN1"
"CHD8","TAOK2"
"CHD8","TCEB1"
"CHD8","TJAP1"
"CHD8","TLN1"
"CHD8","TLR4"
"CHD8","TMEM55A"
"CHD8","TNFRSF11B"
"CHD8","TPM3"
"CHD8","TUBA1C"
"CHD8","TUBB"
"CHD8","TUBB3"
"CHD8","TYK2"
"CHD8","UBA1"
"CHD8","UBA3"
"CHD8","UBE2I"
"CHD8","UBE2Q2"
"CHD8","UBE2W"
"CHD8","UBE2Z"
"CHD8","ULK3"
"CHD8","VHL"
"CHD8","VPS37A"
"CHD8","ZBTB17"
"CHEK1","DIAPH3"
"CHEK1","EIF2S1"
"CHEK1","MAD2L1"
"CHEK1","MCM2"
"CHEK1","MCM4"
"CHEK1","PCNA"
"CHEK1","POLD3"
"CHEK1","RAD51"
"CHEK1","RAD54L"
"CHEK1","RAN"
"CHEK1","UBE2S"
"CHMP2B","CSNK1G3"
"CHMP2B","CTNNB1"
"CHMP2B","CUL7"
"CHMP2B","DDB1"
"CHMP2B","DYNC1H1"
"CHMP2B","DYNC1LI1"
"CHMP2B","E2F4"
"CHMP2B","EGLN2"
"CHMP2B","EPN1"
"CHMP2B","ESPL1"
"CHMP2B","FZR1"
"CHMP2B","GBF1"
"CHMP2B","GNG11"
"CHMP2B","HACL1"
"CHMP2B","HERC1"
"CHMP2B","HGS"
"CHMP2B","IKBKG"
"CHMP2B","IL18"
"CHMP2B","IL7"
"CHMP2B","IMPA1"
"CHMP2B","INPP5B"
"CHMP2B","INPP5D"
"CHMP2B","INPP5E"
"CHMP2B","INPPL1"
"CHMP2B","ITPR3"
"CHMP2B","KAT2A"
"CHMP2B","LTB4R"
"CHMP2B","MAP2K2"
"CHMP2B","MAP2K7"
"CHMP2B","MAP4K1"
"CHMP2B","MAPK8IP3"
"CHMP2B","MDN1"
"CHMP2B","MGRN1"
"CHMP2B","MTMR2"
"CHMP2B","MTMR6"
"CHMP2B","MYL12A"
"CHMP2B","NAT10"
"CHMP2B","NCK1"
"CHMP2B","NCKAP1L"
"CHMP2B","NMD3"
"CHMP2B","NOP58"
"CHMP2B","PAX8"
"CHMP2B","PKMYT1"
"CHMP2B","POLR2A"
"CHMP2B","POLR2K"
"CHMP2B","POP4"
"CHMP2B","PPIL2"
"CHMP2B","PPP2R5E"
"CHMP2B","PRKACA"
"CHMP2B","PSD4"
"CHMP2B","PTK2B"
"CHMP2B","RAB5B"
"CHMP2B","RCHY1"
"CHMP2B","SBDS"
"CHMP2B","SEC61A2"
"CHMP2B","SH3GLB2"
"CHMP2B","SNX1"
"CHMP2B","SOCS5"
"CHMP2B","SOCS6"
"CHMP2B","SPTAN1"
"CHMP2B","STAM2"
"CHMP2B","STK11"
"CHMP2B","STK36"
"CHMP2B","STK4"
"CHMP2B","STRADA"
"CHMP2B","SYMPK"
"CHMP2B","SYVN1"
"CHMP2B","TAOK2"
"CHMP2B","TCOF1"
"CHMP2B","TJAP1"
"CHMP2B","TLN1"
"CHMP2B","TMEM55A"
"CHMP2B","TUBB3"
"CHMP2B","TYK2"
"CHMP2B","UBA1"
"CHMP2B","UBA3"
"CHMP2B","UBE2D3"
"CHMP2B","UBE2I"
"CHMP2B","UBE2Q2"
"CHMP2B","VPS26A"
"CHMP2B","VPS37A"
"CHMP2B","VTA1"
"CHMP2B","WNT6"
"CHMP2B","ZFYVE27"
"CHMP5","LY96"
"CHMP5","SNX6"
"CHMP5","WASF2"
"CISH","LAT"
"CISH","SELPLG"
"CKS1B","CKS2"
"CKS1B","EMG1"
"CKS1B","HERC1"
"CKS1B","HMMR"
"CKS1B","LAMP1"
"CKS1B","MAD2L1"
"CKS1B","NHP2"
"CKS1B","NXT1"
"CKS1B","POLR3K"
"CKS1B","POP7"
"CKS1B","PXMP2"
"CKS1B","RAD51"
"CKS1B","RAD51C"
"CKS1B","RAN"
"CKS1B","RBX1"
"CKS1B","RPA3"
"CKS1B","RPP30"
"CKS1B","STMN1"
"CKS1B","TTK"
"CKS2","CTNND1"
"CKS2","DBF4"
"CKS2","EIF4E2"
"CKS2","HMMR"
"CKS2","LAMP1"
"CKS2","MAD2L1"
"CKS2","NXT1"
"CKS2","POP7"
"CKS2","PTTG1"
"CKS2","RAD51"
"CKS2","RBX1"
"CKS2","RPA3"
"CKS2","TCEB1"
"CKS2","TTK"
"CKS2","UBE2N"
"CLEC7A","CTSC"
"CLEC7A","CTSS"
"CLEC7A","CXCL10"
"CLEC7A","CXCL11"
"CLEC7A","CXCR6"
"CLEC7A","F2R"
"CLEC7A","FCGR1A"
"CLEC7A","FCGR2A"
"CLEC7A","GZMA"
"CLEC7A","IFNG"
"CLEC7A","IL15"
"CLEC7A","INPP4B"
"CLEC7A","LPAR6"
"CLEC7A","LY96"
"CLEC7A","PSEN1"
"CLEC7A","PTGER4"
"CLEC7A","SLC8A1"
"CLEC7A","SNX6"
"CLEC7A","SPG20"
"CLEC7A","TNFSF10"
"CLEC7A","TNFSF13B"
"CLEC7A","UBE2D1"
"CLEC7A","UBE2F"
"CLEC7A","ZFYVE16"
"CLTA","NOL6"
"CLTA","PKMYT1"
"CLTA","POLD2"
"CLTB","CYBA"
"CLTB","DGKZ"
"CLTB","EGLN2"
"CLTB","ELK1"
"CLTB","EXOC3"
"CLTB","FOLR1"
"CLTB","IFNGR2"
"CLTB","IMPA1"
"CLTB","ITPKC"
"CLTB","MAP2K2"
"CLTB","MAP2K3"
"CLTB","MGRN1"
"CLTB","POLR2K"
"CLTB","PPP2R5D"
"CLTB","PPP2R5E"
"CLTB","PTK2B"
"CLTB","RAB5B"
"CLTB","SH3GL1"
"CLTB","SH3GLB2"
"CLTB","SPTAN1"
"CLTB","STAT5A"
"CLTB","STK11"
"CLTB","STRADA"
"CLTB","UBA3"
"CLTB","UBE2Z"
"CLTB","WAS"
"CLTB","WDR75"
"CNR2","IL15"
"COL1A1","COL1A2"
"COL1A1","COL4A1"
"COL1A1","COL4A2"
"COL1A1","COL6A1"
"COL1A1","COL6A2"
"COL1A1","COL6A3"
"COL1A1","CTTN"
"COL1A1","EHD2"
"COL1A1","FN1"
"COL1A1","HSPG2"
"COL1A1","IL1R1"
"COL1A1","ITGA5"
"COL1A1","LAMA4"
"COL1A1","LAMC1"
"COL1A1","MMP2"
"COL1A1","MRC2"
"COL1A1","MYL9"
"COL1A1","NBL1"
"COL1A1","PDGFRB"
"COL1A1","SPHK1"
"COL1A1","THBS2"
"COL1A1","VCAN"
"COL1A2","COL4A1"
"COL1A2","COL4A2"
"COL1A2","COL6A1"
"COL1A2","COL6A3"
"COL1A2","COMP"
"COL1A2","DCN"
"COL1A2","EDNRA"
"COL1A2","EHD2"
"COL1A2","ENAH"
"COL1A2","EPAS1"
"COL1A2","FN1"
"COL1A2","FPR3"
"COL1A2","GAS1"
"COL1A2","GLI3"
"COL1A2","GNA11"
"COL1A2","HSPG2"
"COL1A2","IL1R1"
"COL1A2","INHBA"
"COL1A2","ITGA5"
"COL1A2","ITGAV"
"COL1A2","ITGB5"
"COL1A2","LAMA4"
"COL1A2","LAMB1"
"COL1A2","LAMB2"
"COL1A2","LMNA"
"COL1A2","MMP2"
"COL1A2","MRC2"
"COL1A2","MYL9"
"COL1A2","NBL1"
"COL1A2","NCKAP1"
"COL1A2","PARVA"
"COL1A2","PDGFRA"
"COL1A2","PDGFRB"
"COL1A2","PRKG1"
"COL1A2","SERPINF1"
"COL1A2","SFRP2"
"COL1A2","SFRP4"
"COL1A2","SHC1"
"COL1A2","SMAD7"
"COL1A2","SNAI2"
"COL1A2","THBS2"
"COL1A2","TNFRSF12A"
"COL1A2","VCAN"
"COL1A2","WNT2"
"COL4A1","COL4A2"
"COL4A1","COL6A1"
"COL4A1","COL6A3"
"COL4A1","EDNRA"
"COL4A1","EHD2"
"COL4A1","EPAS1"
"COL4A1","FN1"
"COL4A1","HSPG2"
"COL4A1","IL1R1"
"COL4A1","ITGA5"
"COL4A1","KDR"
"COL4A1","LAMA4"
"COL4A1","LAMB1"
"COL4A1","LAMC1"
"COL4A1","LMNA"
"COL4A1","MYL9"
"COL4A1","PDGFRA"
"COL4A1","PDGFRB"
"COL4A1","SERPINE1"
"COL4A1","THBS2"
"COL4A1","VCAN"
"COL4A2","COL6A1"
"COL4A2","COL6A2"
"COL4A2","COL6A3"
"COL4A2","CTNND1"
"COL4A2","CTTN"
"COL4A2","EDNRA"
"COL4A2","EHD2"
"COL4A2","EPAS1"
"COL4A2","FN1"
"COL4A2","GNA11"
"COL4A2","HSPG2"
"COL4A2","INSR"
"COL4A2","ITGA1"
"COL4A2","ITGA5"
"COL4A2","KDR"
"COL4A2","LAMA4"
"COL4A2","LAMB1"
"COL4A2","LAMB2"
"COL4A2","LAMC1"
"COL4A2","LAMP1"
"COL4A2","LMNA"
"COL4A2","MMP2"
"COL4A2","MRC2"
"COL4A2","MYL9"
"COL4A2","NOTCH3"
"COL4A2","OSMR"
"COL4A2","PDGFRB"
"COL4A2","RAB13"
"COL4A2","RPS6KA2"
"COL4A2","RXRA"
"COL4A2","SHC1"
"COL4A2","VCAN"
"COL4A2","VWF"
"COL4A3","COL4A4"
"COL6A1","COL6A2"
"COL6A1","COL6A3"
"COL6A1","CTNND1"
"COL6A1","CTTN"
"COL6A1","DYNC1LI2"
"COL6A1","EHD2"
"COL6A1","GSN"
"COL6A1","HSPG2"
"COL6A1","ITGA5"
"COL6A1","ITGAM"
"COL6A1","LAMB2"
"COL6A1","LAMC1"
"COL6A1","LAMP1"
"COL6A1","LMNA"
"COL6A1","MMP2"
"COL6A1","MRC2"
"COL6A1","MSN"
"COL6A1","MYH9"
"COL6A1","NBL1"
"COL6A1","NCOR2"
"COL6A1","NOTCH2"
"COL6A1","NOTCH3"
"COL6A1","PDGFRB"
"COL6A1","PLAU"
"COL6A1","PXN"
"COL6A1","SPHK1"
"COL6A1","SSH1"
"COL6A1","TNFRSF1A"
"COL6A1","ZYX"
"COL6A2","COL6A3"
"COL6A2","CSF1R"
"COL6A2","CTSD"
"COL6A2","CTTN"
"COL6A2","DOCK1"
"COL6A2","DYNC1LI2"
"COL6A2","EHD2"
"COL6A2","FLNA"
"COL6A2","GRM5"
"COL6A2","GSN"
"COL6A2","HSPB1"
"COL6A2","HSPG2"
"COL6A2","ITGA5"
"COL6A2","ITGAM"
"COL6A2","JAG2"
"COL6A2","JUND"
"COL6A2","LAMB2"
"COL6A2","LAMC1"
"COL6A2","LAMP1"
"COL6A2","LMNA"
"COL6A2","MMP2"
"COL6A2","MRC2"
"COL6A2","MSN"
"COL6A2","MYH9"
"COL6A2","MYL9"
"COL6A2","NBL1"
"COL6A2","NCOR2"
"COL6A2","NOTCH3"
"COL6A2","NXT1"
"COL6A2","PDGFRB"
"COL6A2","PIP5K1C"
"COL6A2","PLAU"
"COL6A2","POLR2K"
"COL6A2","POP4"
"COL6A2","PXN"
"COL6A2","SH3GL1"
"COL6A2","SPHK1"
"COL6A2","SPTAN1"
"COL6A2","SSH1"
"COL6A2","TCIRG1"
"COL6A2","THBS3"
"COL6A2","TNFRSF1A"
"COL6A2","ZYX"
"COL6A3","CTSK"
"COL6A3","CTTN"
"COL6A3","DCN"
"COL6A3","EDNRA"
"COL6A3","EHD2"
"COL6A3","FN1"
"COL6A3","FPR3"
"COL6A3","HSPG2"
"COL6A3","IL1R1"
"COL6A3","INHBA"
"COL6A3","ITGA5"
"COL6A3","ITGB5"
"COL6A3","LAMA4"
"COL6A3","LAMB1"
"COL6A3","LAMB2"
"COL6A3","LAMC1"
"COL6A3","LMNA"
"COL6A3","MMP2"
"COL6A3","MRC2"
"COL6A3","NBL1"
"COL6A3","PDGFRA"
"COL6A3","PDGFRB"
"COL6A3","PLAU"
"COL6A3","RAB13"
"COL6A3","SERPINF1"
"COL6A3","SMAD7"
"COL6A3","THBS2"
"COL6A3","VCAN"
"COL6A3","WNT2"
"COL9A2","CUL7"
"COL9A2","E2F4"
"COL9A2","GBF1"
"COL9A2","HCLS1"
"COL9A2","HGS"
"COL9A2","IKBKG"
"COL9A2","INPP5D"
"COL9A2","NFKB2"
"COL9A2","PSD4"
"COL9A2","SPG21"
"COL9A2","TLN1"
"COL9A2","TYK2"
"COL9A2","UBE2Z"
"COL9A2","ZFYVE27"
"COMP","DCN"
"COMP","FN1"
"COMP","SFRP2"
"COMP","SFRP4"
"COMP","THBS2"
"COMP","VCAN"
"CORO1A","CRK"
"CORO1A","DIAPH1"
"CORO1A","EGLN2"
"CORO1A","EHD1"
"CORO1A","FARSA"
"CORO1A","GNG11"
"CORO1A","HCLS1"
"CORO1A","HSP90AB1"
"CORO1A","INPP5D"
"CORO1A","JAK1"
"CORO1A","JAK3"
"CORO1A","MAP2K2"
"CORO1A","MAP3K14"
